submission_id,file_name,method_name,prediction
2,PlayGame,|set||type|,|set||type||type|
2,PlayGame,|get||id|,|get||id|
2,PlayGame,|set||id|,|set||id|
2,GameTest,|get||type|,|get||value|
2,GameTest,|set||type|,|set||type||type|
2,GameTest,|get||id|,|get||id|
2,GameTest,|set||id|,|set||id|
2,DatabaseTest,|get||type|,|get||value|
2,DatabaseTest,|set||type|,|set||type||type|
2,DatabaseTest,|get||id|,|get||id|
2,DatabaseTest,|set||id|,|set||id|
2,MethodsTest,|get||type|,|get||value|
2,MethodsTest,|set||type|,|set||type||type|
2,MethodsTest,|get||id|,|get||id|
2,MethodsTest,|set||id|,|set||id|
90,PlayGame,main,add
90,PlayGame,|send||game||board||to||all||players|,|set||session|
90,PlayGame,stop,stop
58,Message,|get||move||validity|,|is||set|
58,Message,|set||move||validity|,|set||is||set|
58,Message,|get||code|,|get||id|
58,Message,|set||code|,|set||id|
58,Message,|get||message|,|get||message|
58,Message,|set||message|,|set||name|
58,GameBoard,|get||p|,get
58,GameBoard,|set||p|,|set||output|
58,GameBoard,|get||p|,get
58,GameBoard,|set||p|,|set||output|
58,GameBoard,|get||game||started|,|is||set|
58,GameBoard,|set||game||started|,|set||flush|
58,GameBoard,|get||turn|,|get||max||id|
58,GameBoard,|set||turn|,|set||max||id|
58,GameBoard,|get||board||state|,|get||mappings|
58,GameBoard,|set||board||state|,set
58,GameBoard,|get||winner|,|get||max||id|
58,GameBoard,|set||winner|,|set||max|
58,GameBoard,|get||is||draw|,|is||set|
58,GameBoard,|set||is||draw|,|set||is||is||enabled|
58,Move,|get||player|,get
58,Move,|set||player|,|set||output|
58,Move,|get||move||x|,|get||id|
58,Move,|set||move||x|,|set||id|
58,Move,|get||move||y|,|get||id|
58,Move,|set||move||y|,|set||id|
58,Player,|get||type|,|get||value|
58,Player,|set||type|,set
58,Player,|get||id|,|get||id|
58,Player,|set||id|,|set||id|
58,PlayGame,|get||type|,|get||value|
58,PlayGame,|set||type|,set
58,PlayGame,|get||id|,|get||id|
58,PlayGame,|set||id|,|set||id|
58,GameTest,|get||type|,|get||value|
58,GameTest,|set||type|,set
58,GameTest,|get||id|,|get||id|
58,GameTest,|set||id|,|set||id|
81,PlayGame,main,add
81,PlayGame,|send||game||board||to||all||players|,|set||session|
81,PlayGame,stop,stop
92,PlayGame,main,add
92,PlayGame,|send||game||board||to||all||players|,|set||session|
92,PlayGame,stop,stop
93,Message,|is||move||validity|,|is||set|
93,Message,|set||move||validity|,|set||is||set|
93,Message,|get||code|,|get||id|
93,Message,|set||code|,|set||hash||code|
93,Message,|get||message|,|get||message|
93,Message,|set||message|,|on||message|
93,GameBoard,update,get
93,GameBoard,|get||p|,get
93,GameBoard,|set||p|,|set||output|
93,GameBoard,|get||p|,get
93,GameBoard,|set||p|,|set||output|
93,GameBoard,|is||game||started|,|is||empty|
93,GameBoard,|set||game||started|,|set||transaction|
93,GameBoard,|get||turn|,|get||id|
93,GameBoard,|set||turn|,|set||id|
93,GameBoard,|get||board||state|,|get||property|
93,GameBoard,|set||board||state|,|set||id|
93,GameBoard,|get||winner|,|get||id|
93,GameBoard,|set||winner|,|set||id|
93,GameBoard,|get||is||draw|,|is||empty|
93,GameBoard,|set||is||draw|,|set||is||set|
93,Player,|get||type|,|get||value|
93,Player,|set||type|,|set||type||type|
93,Player,|get||id|,|get||id|
93,Player,|set||id|,|set||id|
22,PlayGame,main,add
22,PlayGame,|send||game||board||to||all||players|,|set||session|
22,PlayGame,stop,stop
71,PlayGame,main,add
71,PlayGame,|send||game||board||to||all||players|,|set||session|
71,PlayGame,stop,stop
100,PlayGame,main,add
100,PlayGame,|send||game||board||to||all||players|,|set||session|
100,PlayGame,stop,stop
40,PlayGame,main,add
40,PlayGame,|send||game||board||to||all||players|,|set||session|
40,PlayGame,stop,stop
50,Move,|get||player|,|get||output|
50,Move,|get||move||x|,|get||id|
50,Move,|get||move||y|,|get||id|
50,Player,|get||type|,|get||value|
50,Player,|get||id|,|get||id|
50,PlayGame,|get||type|,|get||value|
50,PlayGame,|get||id|,|get||id|
28,Message,|get||validity|,|is||set|
28,Message,|get||code|,|get||id|
28,GameBoard,|get||validity|,|is||set|
28,GameBoard,|get||code|,|get||id|
28,Move,|get||x|,|get||id|
28,Move,|get||y|,|get||id|
28,Move,|get||player|,|get||output|
28,Player,set,|set||id|
28,Player,|get||id|,|get||id|
28,Player,|get||type|,|get||value|
28,PlayGame,set,|set||id|
28,PlayGame,|get||id|,|get||id|
28,PlayGame,|get||type|,|get||value|
28,GameTest,set,|set||id|
28,GameTest,|get||id|,|get||id|
28,GameTest,|get||type|,|get||value|
28,UnitTest,set,|set||id|
28,UnitTest,|get||id|,|get||id|
28,UnitTest,|get||type|,|get||value|
7,PlayGame,main,add
7,PlayGame,|send||game||board||to||all||players|,|set||session|
7,PlayGame,stop,stop
77,Message,|is||move||validity|,|is||set|
77,Message,|set||move||validity|,|set||is||set|
77,Message,|get||code|,|get||id|
77,Message,|set||code|,|set||id|
77,Message,|get||message|,|get||message|
77,Message,|set||message|,|on||message|
77,GameBoard,|is||move||validity|,|is||set|
77,GameBoard,|set||move||validity|,|set||is||set|
77,GameBoard,|get||code|,|get||id|
77,GameBoard,|set||code|,|set||id|
77,GameBoard,|get||message|,|get||message|
77,GameBoard,|set||message|,|on||message|
77,Move,|get||player|,|get||output|
77,Move,|set||player|,|set||output|
77,Move,|get||move||x|,|get||id|
77,Move,|set||move||x|,|set||id|
77,Move,|get||move||y|,|get||id|
77,Move,|set||move||y|,|set||id|
77,Player,|get||type|,|get||value|
77,Player,|set||type|,|set||type||type|
77,Player,|get||id|,|get||id|
77,Player,|set||id|,|set||id|
77,DatabaseJdbc,|create||connection|,|get||connection|
77,DatabaseJdbc,|create||table|,execute
77,DatabaseJdbc,|add||move||data|,execute
77,DatabaseJdbc,clear,execute
77,DatabaseJdbc,size,|get||query|
77,PlayGame,|create||connection|,|get||connection|
77,PlayGame,|create||table|,execute
77,PlayGame,|add||move||data|,execute
77,PlayGame,clear,execute
77,PlayGame,size,|get||query|
77,PlayGameTest,|create||connection|,|get||connection|
77,PlayGameTest,|create||table|,execute
77,PlayGameTest,|add||move||data|,execute
77,PlayGameTest,clear,execute
77,PlayGameTest,size,|get||query|
77,GameBoardTest,|create||connection|,|get||connection|
77,GameBoardTest,|create||table|,execute
77,GameBoardTest,|add||move||data|,execute
77,GameBoardTest,clear,execute
77,GameBoardTest,size,|get||query|
55,PlayGame,main,add
55,PlayGame,|send||game||board||to||all||players|,|set||session|
55,PlayGame,stop,stop
45,Message,|is||move||validity|,|is||set|
45,Message,|set||move||validity|,|set||is||set|
45,Message,|get||code|,|get||id|
45,Message,|set||code|,|set||id|
45,Message,|get||message|,|get||message|
45,Message,|set||message|,|on||message|
45,GameBoard,|is||move||validity|,|is||set|
45,GameBoard,|set||move||validity|,|set||is||set|
45,GameBoard,|get||code|,|get||id|
45,GameBoard,|set||code|,|set||id|
45,GameBoard,|get||message|,|get||message|
45,GameBoard,|set||message|,|on||message|
45,Move,|get||player|,|get||output|
45,Move,|set||player|,|set||output|
45,Move,|get||move||x|,|get||id|
45,Move,|set||move||x|,|set||id|
45,Move,|get||move||y|,|get||id|
45,Move,|set||move||y|,|set||id|
45,Player,|get||type|,|get||value|
45,Player,|set||type|,|set||type||type|
45,Player,|get||id|,|get||id|
45,Player,|set||id|,|set||id|
45,PlayGame,main,add
45,PlayGame,|send||game||board||to||all||players|,|set||session|
45,PlayGame,stop,stop
37,PlayGame,main,add
37,PlayGame,|send||game||board||to||all||players|,|set||session|
37,PlayGame,stop,stop
29,PlayGame,main,add
29,PlayGame,|send||game||board||to||all||players|,|set||session|
29,PlayGame,stop,stop
